admission_id	time_key	location_key	university_key	batch_key	type_key	candidate_key	avg_score	min_score	control_score
364	2014	LOC003	UNI0367	BAT008	TYP019	CAN004	388.0		362.0
365	2014	LOC001	UNI1537	BAT008	TYP019	CAN004	437.0		439.0
366	2014	LOC002	UNI1537	BAT008	TYP019	CAN003	509.0		463.0
367	2014	LOC002	UNI1537	BAT008	TYP019	CAN004	466.0		407.0
368	2014	LOC003	UNI1537	BAT008	TYP019	CAN004	372.0		362.0
369	2014	LOC001	UNI0313	BAT005	TYP019	CAN004	558.0		516.0
370	2014	LOC001	UNI0313	BAT005	TYP019	CAN003	556.0		523.0
371	2014	LOC002	UNI0313	BAT005	TYP019	CAN003	581.0		550.0
372	2014	LOC002	UNI0313	BAT005	TYP019	CAN004	549.0		520.0
373	2014	LOC001	UNI0314	BAT005	TYP019	CAN004	560.0		516.0
374	2014	LOC003	UNI0313	BAT005	TYP019	CAN004	464.0		406.0
375	2014	LOC003	UNI0876	BAT008	TYP019	CAN004	455.0		362.0
376	2014	LOC001	UNI0308	BAT008	TYP019	CAN003	520.0		462.0
377	2014	LOC001	UNI0308	BAT008	TYP019	CAN004	499.0		439.0
378	2014	LOC002	UNI0308	BAT008	TYP019	CAN004	487.0		407.0
379	2014	LOC002	UNI0308	BAT008	TYP019	CAN003	531.0		463.0
380	2014	LOC003	UNI0308	BAT008	TYP019	CAN003	471.0		426.0
381	2014	LOC003	UNI0308	BAT008	TYP019	CAN004	401.0		362.0
382	2014	LOC001	UNI0120	BAT005	TYP019	CAN004	577.0		516.0
383	2014	LOC001	UNI0120	BAT005	TYP019	CAN003	554.0		523.0
384	2014	LOC002	UNI0120	BAT005	TYP019	CAN003	586.0		550.0
385	2014	LOC002	UNI0120	BAT005	TYP019	CAN004	579.0		520.0
386	2014	LOC003	UNI0120	BAT005	TYP019	CAN004	512.0		406.0
387	2014	LOC001	UNI0324	BAT005	TYP019	CAN003	577.0		523.0
388	2014	LOC001	UNI0324	BAT005	TYP019	CAN004	566.0		516.0
389	2014	LOC002	UNI0324	BAT005	TYP019	CAN004	537.0		520.0
390	2014	LOC003	UNI0324	BAT005	TYP019	CAN003	494.0		473.0
391	2014	LOC002	UNI1081	BAT008	TYP019	CAN004	481.0		407.0
392	2014	LOC002	UNI1338	BAT008	TYP019	CAN004	439.0		407.0
393	2014	LOC002	UNI1081	BAT008	TYP019	CAN003	537.0		463.0
394	2014	LOC001	UNI1538	BAT008	TYP019	CAN004	431.0		439.0
395	2014	LOC002	UNI1338	BAT008	TYP019	CAN003	493.0		463.0
396	2014	LOC001	UNI1538	BAT008	TYP019	CAN003	463.0		462.0
397	2014	LOC002	UNI1538	BAT008	TYP019	CAN004	423.0		407.0
398	2014	LOC002	UNI1538	BAT008	TYP019	CAN003	500.0		463.0
399	2014	LOC003	UNI1538	BAT008	TYP019	CAN003	436.0		426.0
400	2014	LOC001	UNI0339	BAT008	TYP019	CAN003	533.0		462.0
401	2014	LOC001	UNI0339	BAT008	TYP019	CAN004	527.0		439.0
402	2014	LOC002	UNI0339	BAT008	TYP019	CAN003	574.0		463.0
403	2014	LOC002	UNI0339	BAT008	TYP019	CAN004	529.0		407.0
404	2014	LOC003	UNI1538	BAT008	TYP019	CAN004	375.0		362.0
405	2014	LOC002	UNI1095	BAT008	TYP019	CAN003	480.0		463.0
406	2014	LOC002	UNI1095	BAT008	TYP019	CAN004	433.0		407.0
407	2014	LOC002	UNI1615	BAT008	TYP019	CAN004	534.0	491.0	407.0
408	2014	LOC002	UNI1615	BAT008	TYP019	CAN003	502.0	498.0	463.0
409	2014	LOC002	UNI0745	BAT008	TYP019	CAN004	456.0		407.0
410	2014	LOC002	UNI1083	BAT001	TYP019	CAN004	373.0	337.0	
411	2014	LOC003	UNI1083	BAT001	TYP019	CAN004	305.0	280.0	
412	2014	LOC002	UNI0745	BAT008	TYP019	CAN003	495.0		463.0
413	2014	LOC003	UNI0322	BAT001	TYP019	CAN003		200.0	
414	2014	LOC003	UNI0322	BAT001	TYP019	CAN004		288.0	
415	2014	LOC002	UNI0322	BAT001	TYP019	CAN003		200.0	
416	2014	LOC002	UNI0322	BAT001	TYP019	CAN004		283.0	
417	2014	LOC002	UNI1337	BAT008	TYP019	CAN003	497.0		463.0
418	2014	LOC002	UNI1337	BAT008	TYP019	CAN004	455.0		407.0
419	2014	LOC003	UNI1337	BAT008	TYP019	CAN004	384.0		362.0
420	2014	LOC003	UNI1337	BAT008	TYP019	CAN003	450.0		426.0
421	2014	LOC002	UNI1612	BAT001	TYP019	CAN003		409.0	
422	2014	LOC002	UNI1612	BAT001	TYP019	CAN004		267.0	
423	2014	LOC001	UNI0741	BAT008	TYP019	CAN004	440.0		439.0
424	2014	LOC002	UNI0741	BAT008	TYP019	CAN004	430.0		407.0
425	2014	LOC001	UNI0909	BAT005	TYP019	CAN004	526.0		516.0
426	2014	LOC001	UNI0909	BAT005	TYP019	CAN003	539.0		523.0
427	2014	LOC002	UNI0909	BAT005	TYP019	CAN004	557.0		520.0
428	2014	LOC002	UNI0909	BAT005	TYP019	CAN003	577.0		550.0
429	2014	LOC002	UNI0909	BAT007	TYP019	CAN004	517.0		326.0
430	2014	LOC002	UNI0909	BAT007	TYP019	CAN003	549.0		404.0
431	2014	LOC001	UNI0318	BAT008	TYP019	CAN003	527.0		462.0
432	2014	LOC001	UNI0323	BAT008	TYP019	CAN004	479.0		439.0
433	2014	LOC001	UNI0323	BAT008	TYP019	CAN003	488.0		462.0
434	2014	LOC001	UNI0318	BAT008	TYP019	CAN004	533.0		439.0
435	2014	LOC002	UNI0318	BAT005	TYP019	CAN004	589.0		520.0
436	2014	LOC002	UNI0318	BAT005	TYP019	CAN003	594.0		550.0
437	2014	LOC003	UNI0318	BAT005	TYP019	CAN004	522.0		406.0
438	2014	LOC003	UNI0318	BAT005	TYP019	CAN003	540.0		473.0
439	2014	LOC002	UNI0328	BAT008	TYP019	CAN003	509.0		463.0
440	2014	LOC002	UNI0328	BAT008	TYP019	CAN004	438.0		407.0
441	2014	LOC002	UNI1087	BAT008	TYP019	CAN003	473.0		463.0
442	2014	LOC002	UNI1087	BAT008	TYP019	CAN004	440.0		407.0
443	2014	LOC003	UNI1087	BAT008	TYP019	CAN003	450.0		426.0
444	2014	LOC003	UNI1087	BAT008	TYP019	CAN004	376.0		362.0
445	2014	LOC001	UNI0077	BAT007	TYP019	CAN003	406.0		366.0
446	2014	LOC001	UNI0077	BAT007	TYP019	CAN004	402.0		353.0
447	2014	LOC002	UNI0077	BAT007	TYP019	CAN003	451.0		404.0
448	2014	LOC002	UNI0077	BAT007	TYP019	CAN004	396.0		326.0
449	2014	LOC002	UNI1088	BAT001	TYP019	CAN004		188.0	
450	2014	LOC002	UNI0948	BAT008	TYP019	CAN004	443.0		407.0
451	2014	LOC002	UNI0948	BAT008	TYP019	CAN003	487.0		463.0
452	2014	LOC001	UNI0948	BAT007	TYP019	CAN004	370.0		353.0
453	2014	LOC001	UNI0948	BAT007	TYP019	CAN003	362.0		366.0
454	2014	LOC002	UNI0317	BAT007	TYP019	CAN004	416.0		326.0
455	2014	LOC002	UNI0317	BAT007	TYP019	CAN003	468.0		404.0
456	2014	LOC001	UNI0337	BAT007	TYP019	CAN004	405.0		353.0
457	2014	LOC003	UNI0098	BAT014	TYP019	CAN003	326.0		
458	2014	LOC001	UNI0337	BAT007	TYP019	CAN003	420.0		366.0
459	2014	LOC002	UNI0098	BAT007	TYP019	CAN003	492.0		404.0
460	2014	LOC002	UNI0098	BAT007	TYP019	CAN004	431.0		326.0
461	2014	LOC001	UNI0098	BAT007	TYP019	CAN003	442.0		366.0
462	2014	LOC001	UNI0098	BAT007	TYP019	CAN004	398.0		353.0
463	2014	LOC002	UNI0321	BAT007	TYP019	CAN003	437.0		404.0
464	2014	LOC002	UNI0321	BAT007	TYP019	CAN004	382.0		326.0
465	2014	LOC001	UNI0321	BAT007	TYP019	CAN003	404.0		366.0
466	2014	LOC001	UNI0321	BAT007	TYP019	CAN004	396.0		353.0
467	2014	LOC002	UNI0309	BAT007	TYP019	CAN004	371.0		326.0
468	2014	LOC001	UNI0311	BAT007	TYP019	CAN003	410.0		366.0
469	2014	LOC001	UNI0311	BAT007	TYP019	CAN004	385.0		353.0
470	2014	LOC002	UNI0309	BAT007	TYP019	CAN003	425.0		404.0
471	2014	LOC002	UNI0311	BAT007	TYP019	CAN003	444.0		404.0
472	2014	LOC002	UNI0311	BAT007	TYP019	CAN004	389.0		326.0
473	2014	LOC003	UNI0311	BAT007	TYP019	CAN004	350.0		330.0
474	2014	LOC003	UNI0311	BAT007	TYP019	CAN003	396.0		386.0
475	2014	LOC002	UNI1608	BAT007	TYP019	CAN003	463.0	458.0	404.0
476	2014	LOC002	UNI1608	BAT007	TYP019	CAN004	406.0	389.0	326.0
477	2014	LOC003	UNI1607	BAT007	TYP019	CAN003	402.0		386.0
478	2014	LOC002	UNI1616	BAT007	TYP019	CAN003	425.0		404.0
479	2014	LOC002	UNI1616	BAT007	TYP019	CAN004	344.0		326.0
480	2014	LOC001	UNI1078	BAT007	TYP019	CAN004	362.0		353.0
481	2014	LOC002	UNI0910	BAT007	TYP019	CAN003	433.0		404.0
482	2014	LOC002	UNI0910	BAT007	TYP019	CAN004	377.0		326.0
483	2014	LOC003	UNI0342	BAT007	TYP019	CAN003	417.0		386.0
484	2014	LOC003	UNI0342	BAT007	TYP019	CAN004	351.0		330.0
485	2014	LOC002	UNI0342	BAT007	TYP019	CAN003	437.0		404.0
486	2014	LOC002	UNI0342	BAT007	TYP019	CAN004	383.0		326.0
487	2014	LOC001	UNI0342	BAT007	TYP019	CAN003	403.0		366.0
488	2014	LOC001	UNI0342	BAT007	TYP019	CAN004	374.0		353.0
489	2014	LOC001	UNI0340	BAT007	TYP019	CAN003	422.0		366.0
490	2014	LOC001	UNI0340	BAT007	TYP019	CAN004	405.0		353.0
491	2014	LOC001	UNI1090	BAT007	TYP019	CAN004	358.0		353.0
492	2014	LOC001	UNI1090	BAT007	TYP019	CAN003	361.0		366.0
493	2014	LOC001	UNI0739	BAT007	TYP019	CAN003	350.0		366.0
494	2014	LOC001	UNI0739	BAT007	TYP019	CAN004	327.0		353.0
495	2014	LOC002	UNI0739	BAT007	TYP019	CAN003	415.0		404.0
496	2014	LOC002	UNI0739	BAT007	TYP019	CAN004	360.0		326.0
497	2014	LOC002	UNI0368	BAT007	TYP019	CAN003	420.0		404.0
498	2014	LOC002	UNI0368	BAT007	TYP019	CAN004	342.0		326.0
499	2014	LOC002	UNI1073	BAT001	TYP019	CAN003		305.0	
500	2014	LOC002	UNI1073	BAT001	TYP019	CAN004		200.0	
501	2014	LOC003	UNI1091	BAT008	TYP019	CAN003	438.0		426.0
502	2014	LOC002	UNI1091	BAT008	TYP019	CAN003	505.0		463.0
503	2014	LOC001	UNI0295	BAT008	TYP019	CAN003	477.0		462.0
504	2014	LOC001	UNI0295	BAT008	TYP019	CAN004	492.0		439.0
505	2014	LOC002	UNI0295	BAT008	TYP019	CAN004	514.0		407.0
506	2014	LOC003	UNI0295	BAT008	TYP019	CAN004	404.0		362.0
507	2014	LOC001	UNI1227	BAT014	TYP019	CAN004	502.0		
508	2014	LOC001	UNI1227	BAT008	TYP019	CAN003	477.0		462.0
509	2014	LOC001	UNI1227	BAT008	TYP019	CAN004	457.0		439.0
510	2014	LOC002	UNI1227	BAT008	TYP019	CAN003	528.0		463.0
511	2014	LOC002	UNI1227	BAT008	TYP019	CAN004	504.0		407.0
512	2014	LOC001	UNI1821	BAT008	TYP019	CAN003	471.0		462.0
513	2014	LOC003	UNI1227	BAT008	TYP019	CAN004	395.0		362.0
514	2014	LOC001	UNI1821	BAT008	TYP019	CAN004	452.0		439.0
515	2014	LOC002	UNI1821	BAT008	TYP019	CAN003	507.0		463.0
516	2014	LOC002	UNI1821	BAT008	TYP019	CAN004	460.0		407.0
517	2014	LOC003	UNI1821	BAT008	TYP019	CAN004	376.0		362.0
518	2014	LOC003	UNI1821	BAT008	TYP019	CAN003	444.0		426.0
519	2014	LOC001	UNI1218	BAT008	TYP019	CAN004		459.0	439.0
520	2014	LOC001	UNI1218	BAT008	TYP019	CAN003		481.0	462.0
521	2014	LOC002	UNI1218	BAT008	TYP019	CAN003		530.0	463.0
522	2014	LOC002	UNI1218	BAT008	TYP019	CAN004		482.0	407.0
523	2014	LOC003	UNI1218	BAT008	TYP019	CAN004		366.0	362.0
524	2014	LOC001	UNI1228	BAT008	TYP019	CAN004		446.0	439.0
525	2014	LOC003	UNI1218	BAT008	TYP019	CAN003		431.0	426.0
526	2014	LOC001	UNI1228	BAT008	TYP019	CAN003		467.0	462.0
527	2014	LOC002	UNI1228	BAT008	TYP019	CAN003		515.0	463.0
528	2014	LOC002	UNI1228	BAT008	TYP019	CAN004		488.0	407.0
529	2014	LOC003	UNI1228	BAT008	TYP019	CAN004		362.0	362.0
530	2014	LOC001	UNI0089	BAT008	TYP019	CAN004	430.0		439.0
531	2014	LOC001	UNI0089	BAT008	TYP019	CAN003	461.0		462.0
532	2014	LOC002	UNI0089	BAT008	TYP019	CAN003	500.0		463.0
533	2014	LOC002	UNI0089	BAT008	TYP019	CAN004	466.0		407.0
534	2014	LOC003	UNI0089	BAT008	TYP019	CAN003	443.0		426.0
535	2014	LOC003	UNI0089	BAT008	TYP019	CAN004	376.0		362.0
536	2014	LOC002	UNI1212	BAT008	TYP019	CAN003		511.0	463.0
537	2014	LOC002	UNI1212	BAT008	TYP019	CAN004		466.0	407.0
538	2014	LOC001	UNI1212	BAT008	TYP019	CAN004		448.0	439.0
539	2014	LOC003	UNI1212	BAT008	TYP019	CAN004		363.0	362.0
540	2014	LOC001	UNI1212	BAT008	TYP019	CAN003		476.0	462.0
541	2014	LOC003	UNI1212	BAT008	TYP019	CAN003		461.0	426.0
542	2014	LOC001	UNI1229	BAT008	TYP019	CAN003	463.0		462.0
543	2014	LOC001	UNI1229	BAT008	TYP019	CAN004	440.0		439.0
544	2014	LOC001	UNI1210	BAT008	TYP019	CAN003	483.0		462.0
545	2014	LOC001	UNI1210	BAT008	TYP019	CAN004	452.0		439.0
546	2014	LOC002	UNI1210	BAT008	TYP019	CAN003	501.0		463.0
547	2014	LOC003	UNI1210	BAT008	TYP019	CAN003	455.0		426.0
548	2014	LOC002	UNI1210	BAT008	TYP019	CAN004	469.0		407.0
549	2014	LOC003	UNI1210	BAT008	TYP019	CAN004	373.0		362.0
550	2014	LOC001	UNI0922	BAT008	TYP019	CAN004	458.0		439.0
551	2014	LOC002	UNI0922	BAT008	TYP019	CAN004	489.0		407.0
552	2014	LOC003	UNI0922	BAT008	TYP019	CAN004	386.0		362.0
553	2014	LOC001	UNI1216	BAT005	TYP019	CAN003	527.0		523.0
554	2014	LOC001	UNI1216	BAT005	TYP019	CAN004	531.0		516.0
555	2014	LOC002	UNI1216	BAT008	TYP019	CAN003	549.0		463.0
556	2014	LOC002	UNI1216	BAT008	TYP019	CAN004	499.0		407.0
557	2014	LOC003	UNI1216	BAT005	TYP019	CAN003	481.0		473.0
558	2014	LOC003	UNI1216	BAT005	TYP019	CAN004	456.0		406.0
559	2014	LOC001	UNI1222	BAT008	TYP019	CAN004	442.0		439.0
560	2014	LOC001	UNI1222	BAT008	TYP019	CAN003	465.0		462.0
561	2014	LOC002	UNI1222	BAT008	TYP019	CAN003	515.0		463.0
562	2014	LOC002	UNI1222	BAT008	TYP019	CAN004	439.0		407.0
563	2014	LOC001	UNI0190	BAT008	TYP019	CAN003	461.0		462.0
564	2014	LOC003	UNI1222	BAT008	TYP019	CAN003	442.0		426.0
565	2014	LOC003	UNI1222	BAT008	TYP019	CAN004	374.0		362.0
566	2014	LOC001	UNI0190	BAT008	TYP019	CAN004	438.0		439.0
567	2014	LOC002	UNI0190	BAT008	TYP019	CAN004	421.0		407.0
568	2014	LOC002	UNI0190	BAT008	TYP019	CAN003	492.0		463.0
569	2014	LOC002	UNI0425	BAT008	TYP019	CAN003	489.0		463.0
570	2014	LOC002	UNI0425	BAT008	TYP019	CAN004	418.0		407.0
571	2014	LOC001	UNI0646	BAT008	TYP019	CAN004	432.0	430.0	439.0
572	2014	LOC002	UNI1712	BAT008	TYP019	CAN003	476.0		463.0
573	2014	LOC001	UNI0646	BAT008	TYP019	CAN003	449.0	446.0	462.0
574	2014	LOC002	UNI1712	BAT008	TYP019	CAN004	440.0		407.0
575	2014	LOC001	UNI0373	BAT008	TYP019	CAN004	430.0		439.0
576	2014	LOC001	UNI0373	BAT008	TYP019	CAN003	453.0		462.0
577	2014	LOC002	UNI0373	BAT008	TYP019	CAN003	494.0		463.0
578	2014	LOC002	UNI0373	BAT008	TYP019	CAN004	429.0		407.0
579	2014	LOC003	UNI0373	BAT008	TYP019	CAN003	430.0		426.0
580	2014	LOC003	UNI0373	BAT008	TYP019	CAN004	381.0		362.0
581	2014	LOC001	UNI1256	BAT008	TYP019	CAN004	439.0		439.0
582	2014	LOC001	UNI1256	BAT008	TYP019	CAN003	462.0		462.0
583	2014	LOC002	UNI1256	BAT008	TYP019	CAN004	431.0		407.0
584	2014	LOC002	UNI1256	BAT008	TYP019	CAN003	499.0		463.0
585	2014	LOC001	UNI0462	BAT008	TYP019	CAN003	461.0		462.0
586	2014	LOC003	UNI1256	BAT008	TYP019	CAN003	435.0		426.0
587	2014	LOC003	UNI1256	BAT008	TYP019	CAN004	368.0		362.0
588	2014	LOC001	UNI0462	BAT008	TYP019	CAN004	435.0		439.0
589	2014	LOC002	UNI0462	BAT008	TYP019	CAN003	488.0		463.0
590	2014	LOC003	UNI1234	BAT008	TYP019	CAN004		370.0	362.0
591	2014	LOC002	UNI1234	BAT008	TYP019	CAN004		503.0	407.0
592	2014	LOC002	UNI1234	BAT008	TYP019	CAN003		544.0	463.0
593	2014	LOC002	UNI0462	BAT008	TYP019	CAN004	428.0		407.0
594	2014	LOC003	UNI1234	BAT008	TYP019	CAN003		429.0	426.0
595	2014	LOC001	UNI1234	BAT008	TYP019	CAN003		488.0	462.0
596	2014	LOC001	UNI1234	BAT008	TYP019	CAN004		470.0	439.0
597	2014	LOC001	UNI1819	BAT008	TYP019	CAN003	471.0		462.0
598	2014	LOC001	UNI1819	BAT008	TYP019	CAN004	458.0		439.0
599	2014	LOC002	UNI1819	BAT008	TYP019	CAN003	503.0		463.0
600	2014	LOC002	UNI1819	BAT008	TYP019	CAN004	475.0		407.0
601	2014	LOC003	UNI2025	BAT014	TYP019	CAN003	346.0		
602	2014	LOC002	UNI0746	BAT008	TYP019	CAN003	465.0		463.0
603	2014	LOC001	UNI1257	BAT008	TYP019	CAN003	466.0		462.0
604	2014	LOC001	UNI1257	BAT008	TYP019	CAN004	446.0		439.0
605	2014	LOC002	UNI1257	BAT008	TYP019	CAN003	504.0		463.0
606	2014	LOC002	UNI1257	BAT008	TYP019	CAN004	473.0		407.0
607	2014	LOC003	UNI1257	BAT008	TYP019	CAN003	447.0		426.0
608	2014	LOC003	UNI1257	BAT008	TYP019	CAN004	392.0		362.0
609	2014	LOC003	UNI0924	BAT008	TYP019	CAN004	371.0		362.0
610	2014	LOC003	UNI0924	BAT008	TYP019	CAN003	437.0		426.0
611	2014	LOC001	UNI0645	BAT008	TYP019	CAN003	471.0		462.0
612	2014	LOC002	UNI0645	BAT008	TYP019	CAN003	487.0		463.0
613	2014	LOC003	UNI0645	BAT008	TYP019	CAN003	444.0		426.0
614	2014	LOC002	UNI0645	BAT008	TYP019	CAN004	424.0		407.0
615	2014	LOC003	UNI0645	BAT008	TYP019	CAN004	358.0		362.0
616	2014	LOC001	UNI1221	BAT008	TYP019	CAN004	453.0		439.0
617	2014	LOC001	UNI1221	BAT008	TYP019	CAN003	479.0		462.0
618	2014	LOC002	UNI1221	BAT008	TYP019	CAN003	492.0		463.0
619	2014	LOC003	UNI0374	BAT008	TYP019	CAN003	438.0	430.0	426.0
620	2014	LOC002	UNI0374	BAT008	TYP019	CAN003	508.0	477.0	463.0
621	2014	LOC002	UNI1221	BAT008	TYP019	CAN004	464.0		407.0
622	2014	LOC002	UNI0374	BAT008	TYP019	CAN004	459.0	429.0	407.0
623	2014	LOC003	UNI0374	BAT008	TYP019	CAN004	378.0	365.0	362.0
624	2014	LOC001	UNI0374	BAT008	TYP019	CAN003	464.0	455.0	462.0
625	2014	LOC001	UNI0374	BAT008	TYP019	CAN004	442.0	436.0	439.0
626	2014	LOC001	UNI1215	BAT008	TYP019	CAN003	464.0		462.0
627	2014	LOC001	UNI1215	BAT008	TYP019	CAN004	444.0		439.0
628	2014	LOC002	UNI1215	BAT008	TYP019	CAN004	447.0		407.0
629	2014	LOC002	UNI1215	BAT008	TYP019	CAN003	484.0		463.0
630	2014	LOC001	UNI2024	BAT007	TYP019	CAN003	380.0		366.0
631	2014	LOC003	UNI1215	BAT008	TYP019	CAN004	371.0		362.0
632	2014	LOC003	UNI1215	BAT008	TYP019	CAN003	434.0		426.0
633	2014	LOC001	UNI2024	BAT007	TYP019	CAN004	356.0		353.0
634	2014	LOC002	UNI2024	BAT007	TYP019	CAN003	456.0		404.0
635	2014	LOC002	UNI2024	BAT007	TYP019	CAN004	406.0		326.0
636	2014	LOC001	UNI1882	BAT014	TYP019	CAN004	477.0		
637	2014	LOC001	UNI1882	BAT014	TYP019	CAN003	483.0		
638	2014	LOC002	UNI1882	BAT014	TYP019	CAN004	443.0		
639	2014	LOC002	UNI1882	BAT014	TYP019	CAN003	487.0		
640	2014	LOC003	UNI1817	BAT007	TYP019	CAN004	344.0		330.0
641	2014	LOC003	UNI1882	BAT014	TYP019	CAN003	431.0		
642	2014	LOC003	UNI1882	BAT014	TYP019	CAN004	379.0		
643	2014	LOC003	UNI1817	BAT007	TYP019	CAN003	397.0		386.0
644	2014	LOC002	UNI1817	BAT007	TYP019	CAN004	372.0		326.0
645	2014	LOC002	UNI1817	BAT007	TYP019	CAN003	441.0		404.0
646	2014	LOC002	UNI1810	BAT008	TYP019	CAN004	465.0		407.0
647	2014	LOC002	UNI1810	BAT008	TYP019	CAN003	471.0		463.0
648	2014	LOC003	UNI1810	BAT007	TYP019	CAN003	407.0		386.0
649	2014	LOC003	UNI1810	BAT007	TYP019	CAN004	333.0		330.0
650	2014	LOC001	UNI1217	BAT007	TYP019	CAN003	347.0		366.0
651	2014	LOC001	UNI1217	BAT007	TYP019	CAN004	383.0		353.0
652	2014	LOC003	UNI1217	BAT007	TYP019	CAN004	335.0		330.0
653	2014	LOC003	UNI1217	BAT007	TYP019	CAN003	402.0		386.0
654	2014	LOC002	UNI1217	BAT007	TYP019	CAN003	413.0		404.0
655	2014	LOC002	UNI1217	BAT007	TYP019	CAN004	384.0		326.0
656	2014	LOC002	UNI1223	BAT007	TYP019	CAN003	446.0	409.0	404.0
657	2014	LOC001	UNI0189	BAT007	TYP019	CAN003	352.0		366.0
658	2014	LOC002	UNI1223	BAT007	TYP019	CAN004	344.0	329.0	326.0
659	2014	LOC002	UNI0644	BAT007	TYP019	CAN004	352.0		326.0
660	2014	LOC001	UNI0189	BAT007	TYP019	CAN004	358.0		353.0
661	2014	LOC001	UNI0923	BAT007	TYP019	CAN004		386.0	353.0
662	2014	LOC002	UNI0644	BAT007	TYP019	CAN003	424.0		404.0
663	2014	LOC001	UNI0644	BAT007	TYP019	CAN004	367.0		353.0
664	2014	LOC001	UNI0644	BAT007	TYP019	CAN003	352.0		366.0
665	2014	LOC001	UNI0090	BAT007	TYP019	CAN003	350.0		366.0
666	2014	LOC001	UNI0090	BAT007	TYP019	CAN004	351.0		353.0
667	2014	LOC002	UNI0460	BAT001	TYP019	CAN004	307.0	254.0	
668	2014	LOC001	UNI0460	BAT001	TYP019	CAN004	244.0	244.0	
669	2014	LOC003	UNI0460	BAT001	TYP019	CAN004	256.0	228.0	
670	2014	LOC002	UNI0461	BAT007	TYP019	CAN003	428.0		404.0
671	2014	LOC002	UNI0461	BAT007	TYP019	CAN004	385.0		326.0
672	2014	LOC003	UNI1808	BAT007	TYP019	CAN004	326.0		330.0
673	2014	LOC001	UNI0461	BAT007	TYP019	CAN004	343.0		353.0
674	2014	LOC001	UNI0461	BAT007	TYP019	CAN003	366.0		366.0
675	2014	LOC003	UNI1808	BAT007	TYP019	CAN003	387.0		386.0
676	2014	LOC002	UNI1808	BAT008	TYP019	CAN004	430.0		407.0
677	2014	LOC002	UNI1808	BAT008	TYP019	CAN003	464.0		463.0
678	2014	LOC001	UNI1808	BAT007	TYP019	CAN003	381.0		366.0
679	2014	LOC001	UNI1808	BAT007	TYP019	CAN004	378.0		353.0
680	2014	LOC001	UNI1283	BAT005	TYP019	CAN004	659.0		516.0
681	2014	LOC001	UNI1283	BAT005	TYP019	CAN003	618.0		523.0
682	2014	LOC002	UNI1283	BAT014	TYP019	CAN004	619.0		
683	2014	LOC003	UNI1283	BAT005	TYP019	CAN003	505.0		473.0
684	2014	LOC003	UNI1283	BAT005	TYP019	CAN004	622.0		406.0
685	2014	LOC002	UNI1283	BAT005	TYP019	CAN004	663.0		520.0
686	2014	LOC003	UNI1283	BAT014	TYP019	CAN004	623.0		
687	2014	LOC002	UNI0985	BAT005	TYP019	CAN003	573.0	562.0	550.0
688	2014	LOC002	UNI0985	BAT005	TYP019	CAN004	571.0	560.0	520.0
689	2014	LOC003	UNI1284	BAT005	TYP019	CAN004	450.0	414.0	406.0
690	2014	LOC003	UNI0985	BAT005	TYP019	CAN004	430.0	407.0	406.0
691	2014	LOC003	UNI0985	BAT005	TYP019	CAN003	508.0	476.0	473.0
692	2014	LOC002	UNI1284	BAT005	TYP019	CAN004	552.0	521.0	520.0
693	2014	LOC002	UNI1284	BAT007	TYP019	CAN004	516.0		326.0
694	2014	LOC001	UNI1284	BAT005	TYP019	CAN004	538.0	530.0	516.0
695	2014	LOC002	UNI1301	BAT005	TYP019	CAN004	557.0	533.0	520.0
696	2014	LOC001	UNI1301	BAT005	TYP019	CAN004	532.0	528.0	516.0
697	2014	LOC002	UNI1299	BAT014	TYP019	CAN004	430.0		
698	2014	LOC002	UNI1299	BAT008	TYP019	CAN004	469.0		407.0
699	2014	LOC001	UNI1276	BAT008	TYP019	CAN004	446.0		439.0
700	2014	LOC001	UNI1276	BAT008	TYP019	CAN003	479.0		462.0
701	2014	LOC002	UNI1276	BAT008	TYP019	CAN003	538.0		463.0
702	2014	LOC002	UNI1276	BAT008	TYP019	CAN004	500.0		407.0
703	2014	LOC003	UNI1276	BAT008	TYP019	CAN004	375.0		362.0
704	2014	LOC001	UNI1346	BAT005	TYP019	CAN004	557.0		516.0
705	2014	LOC001	UNI1346	BAT008	TYP019	CAN004	513.0		439.0
706	2014	LOC003	UNI1276	BAT008	TYP019	CAN003	447.0		426.0
707	2014	LOC001	UNI1291	BAT008	TYP019	CAN004	484.0		439.0
708	2014	LOC001	UNI1291	BAT008	TYP019	CAN003	510.0		462.0
709	2014	LOC002	UNI1271	BAT008	TYP019	CAN003	526.0		463.0
710	2014	LOC002	UNI1271	BAT008	TYP019	CAN004	502.0		407.0
711	2014	LOC002	UNI1291	BAT007	TYP019	CAN003	535.0		404.0
712	2014	LOC002	UNI1291	BAT005	TYP019	CAN003	576.0		550.0
713	2014	LOC002	UNI1291	BAT007	TYP019	CAN004	494.0		326.0
714	2014	LOC002	UNI1291	BAT005	TYP019	CAN004	538.0		520.0
715	2014	LOC003	UNI1291	BAT005	TYP019	CAN003	474.0		473.0
716	2014	LOC003	UNI1291	BAT005	TYP019	CAN004	425.0		406.0
717	2014	LOC002	UNI0983	BAT008	TYP019	CAN004	504.0		407.0
718	2014	LOC002	UNI0983	BAT008	TYP019	CAN003	541.0		463.0
719	2014	LOC001	UNI1461	BAT008	TYP019	CAN003	464.0		462.0
